Commodity,Pid,Year,Production,Consumption,Country
Renewable energy,138,2012,0.001944992,0.003909879,Luxembourg
Renewable energy,138,2013,0.002313213,0.0045489,Luxembourg
Renewable energy,138,2014,0.002655439,0.005532463,Luxembourg
Renewable energy,138,2015,0.003019318,0.00642672,Luxembourg
Renewable energy,138,2016,0.00309433,0.006755626,Luxembourg
Renewable energy,138,2017,0.004631994,0.009260569,Luxembourg
Renewable energy,138,2018,0.005294176,0.01031937,Luxembourg
Renewable energy,138,2019,0.005957876,0.011060444,Luxembourg
Renewable energy,140,1995,,,Madagascar
Renewable energy,140,1996,,,Madagascar
Renewable energy,140,1997,,,Madagascar
Renewable energy,140,1998,,,Madagascar
Renewable energy,140,1999,,,Madagascar
Renewable energy,140,2000,,,Madagascar
Renewable energy,140,2001,,,Madagascar
Renewable energy,140,2002,,,Madagascar
Renewable energy,140,2003,,,Madagascar
Renewable energy,140,2004,,,Madagascar
Renewable energy,140,2005,,,Madagascar
Renewable energy,140,2006,,,Madagascar
Renewable energy,140,2007,,,Madagascar
Renewable energy,140,2008,,,Madagascar
Renewable energy,140,2009,,,Madagascar
Renewable energy,140,2010,,,Madagascar
Renewable energy,140,2011,,,Madagascar
Renewable energy,140,2012,,,Madagascar
Renewable energy,140,2013,,,Madagascar
Renewable energy,140,2014,,,Madagascar
Renewable energy,140,2015,,,Madagascar
Renewable energy,140,2016,,,Madagascar
Renewable energy,140,2017,,,Madagascar
Renewable energy,140,2018,,,Madagascar
Renewable energy,140,2019,,,Madagascar
Renewable energy,143,1965,0,0,Malaysia
Renewable energy,143,1966,0,0,Malaysia
Renewable energy,143,1967,0,0,Malaysia
Renewable energy,143,1968,0,0,Malaysia
Renewable energy,143,1969,0,0,Malaysia
Renewable energy,143,1970,0,0,Malaysia
Renewable energy,143,1971,0,0,Malaysia
Renewable energy,143,1972,0,0,Malaysia
Renewable energy,143,1973,0,0,Malaysia
Renewable energy,143,1974,0,0,Malaysia
Renewable energy,143,1975,0,0,Malaysia
Renewable energy,143,1976,0,0,Malaysia
Renewable energy,143,1977,0,0,Malaysia
Renewable energy,143,1978,0,0,Malaysia
Renewable energy,143,1979,0,0,Malaysia
Renewable energy,143,1980,0,0,Malaysia
Renewable energy,143,1981,0,0,Malaysia
Renewable energy,143,1982,0,0,Malaysia
Renewable energy,143,1983,0,0,Malaysia
Renewable energy,143,1984,0,0,Malaysia
Renewable energy,143,1985,0,0,Malaysia
Renewable energy,143,1986,0,0,Malaysia
Renewable energy,143,1987,0,0,Malaysia
Renewable energy,143,1988,0,0,Malaysia
Renewable energy,143,1989,0,0,Malaysia
Renewable energy,143,1990,0,0,Malaysia
Renewable energy,143,1991,0,0,Malaysia
Renewable energy,143,1992,0,0,Malaysia
Renewable energy,143,1993,0,0,Malaysia
Renewable energy,143,1994,0,0,Malaysia
Renewable energy,143,1995,0,0,Malaysia
Renewable energy,143,1996,0,0,Malaysia
Renewable energy,143,1997,0,0,Malaysia
Renewable energy,143,1998,0,0,Malaysia
Renewable energy,143,1999,0,0,Malaysia
Renewable energy,143,2000,0.00570903,0.00570903,Malaysia
Renewable energy,143,2001,0.005703661,0.005703661,Malaysia
Renewable energy,143,2002,0.003991819,0.003991819,Malaysia
Renewable energy,143,2003,0.004084904,0.004084904,Malaysia
Renewable energy,143,2004,0.005616757,0.005616757,Malaysia
Renewable energy,143,2005,0.0057375,0.0057375,Malaysia
Renewable energy,143,2006,0.006004182,0.006263182,Malaysia
Renewable energy,143,2007,0.007265329,0.008560329,Malaysia
Renewable energy,143,2008,0.007571704,0.009347704,Malaysia
Renewable energy,143,2009,0.013159587,0.013344587,Malaysia
Renewable energy,143,2010,0.011854726,0.012039726,Malaysia
Renewable energy,143,2011,0.014344076,0.015348236,Malaysia
Renewable energy,143,2012,0.013989415,0.018801015,Malaysia
Renewable energy,143,2013,0.011471221,0.019337141,Malaysia
Renewable energy,143,2014,0.008428743,0.020980743,Malaysia
Renewable energy,143,2015,0.009325714,0.025601474,Malaysia
Renewable energy,143,2016,0.009686982,0.025962742,Malaysia
Renewable energy,143,2017,0.009855,0.02571236,Malaysia
Renewable energy,143,2018,0.011650568,0.027638333,Malaysia
Renewable energy,143,2019,0.015006947,0.031099038,Malaysia
Renewable energy,152,1965,0,0,Mexico
Renewable energy,152,1966,0,0,Mexico
Renewable energy,152,1967,0,0,Mexico
Renewable energy,152,1968,0,0,Mexico
Renewable energy,152,1969,0,0,Mexico
Renewable energy,152,1970,0,0,Mexico
Renewable energy,152,1971,0,0,Mexico
Renewable energy,152,1972,0,0,Mexico
Renewable energy,152,1973,0.00161,0.00161,Mexico
Renewable energy,152,1974,0.00463,0.00463,Mexico
Renewable energy,152,1975,0.00518,0.00518,Mexico
Renewable energy,152,1976,0.00579,0.00579,Mexico
Renewable energy,152,1977,0.00592,0.00592,Mexico
Renewable energy,152,1978,0.00598,0.00598,Mexico
Renewable energy,152,1979,0.01019,0.01019,Mexico
Renewable energy,152,1980,0.00915,0.00915,Mexico
Renewable energy,152,1981,0.00964,0.00964,Mexico
Renewable energy,152,1982,0.01296,0.01296,Mexico
Renewable energy,152,1983,0.01353,0.01353,Mexico
Renewable energy,152,1984,0.01424,0.01424,Mexico
Renewable energy,152,1985,0.01641,0.01641,Mexico
Renewable energy,152,1986,0.03394,0.03394,Mexico
Renewable energy,152,1987,0.04418,0.04418,Mexico
Renewable energy,152,1988,0.04633,0.04633,Mexico
Renewable energy,152,1989,0.04675,0.04675,Mexico
Renewable energy,152,1990,0.05126,0.05126,Mexico
Renewable energy,152,1991,0.058355125,0.058355125,Mexico
Renewable energy,152,1992,0.06369523,0.06369523,Mexico
Renewable energy,152,1993,0.065047607,0.065047607,Mexico
Renewable energy,152,1994,0.062285254,0.062285254,Mexico
Renewable energy,152,1995,0.064264435,0.064264435,Mexico
Renewable energy,152,1996,0.061965552,0.061965552,Mexico
Renewable energy,152,1997,0.059012462,0.059012462,Mexico
Renewable energy,152,1998,0.06160586,0.06160586,Mexico
Renewable energy,152,1999,0.060840013,0.060840013,Mexico
Renewable energy,152,2000,0.063846451,0.063846451,Mexico
Renewable energy,152,2001,0.062327601,0.062327601,Mexico
Renewable energy,152,2002,0.060213499,0.063517318,Mexico
Renewable energy,152,2003,0.06842545,0.071684318,Mexico
Renewable energy,152,2004,0.071050806,0.074377099,Mexico
Renewable energy,152,2005,0.079071166,0.082757059,Mexico
Renewable energy,152,2006,0.072577685,0.076331002,Mexico
Renewable energy,152,2007,0.081347354,0.084965822,Mexico
Renewable energy,152,2008,0.077641875,0.081372718,Mexico
Renewable energy,152,2009,0.077165097,0.081210589,Mexico
Renewable energy,152,2010,0.08181427,0.086039561,Mexico
Renewable energy,152,2011,0.084488147,0.088398789,Mexico
Renewable energy,152,2012,0.097532822,0.102050288,Mexico
Renewable energy,152,2013,0.107033682,0.111551148,Mexico
Renewable energy,152,2014,0.126283002,0.133272713,Mexico
Renewable energy,152,2015,0.149649912,0.157066647,Mexico
Renewable energy,152,2016,0.162585684,0.170451918,Mexico
Renewable energy,152,2017,0.17583118,0.184146913,Mexico
Renewable energy,152,2018,0.208147279,0.216463012,Mexico
Renewable energy,152,2019,0.336863888,0.345291996,Mexico
Renewable energy,158,1981,,,Mongolia
Renewable energy,158,1982,,,Mongolia
Renewable energy,158,1983,,,Mongolia
Renewable energy,158,1984,,,Mongolia
Renewable energy,158,1985,,,Mongolia
Renewable energy,158,1986,,,Mongolia
Renewable energy,158,1987,,,Mongolia
Renewable energy,158,1988,,,Mongolia
Renewable energy,158,1989,,,Mongolia
Renewable energy,158,1990,,,Mongolia
Renewable energy,158,1991,,,Mongolia
Renewable energy,158,1992,,,Mongolia
Renewable energy,158,1993,,,Mongolia
Renewable energy,158,1994,,,Mongolia
Renewable energy,158,1995,,,Mongolia
Renewable energy,158,1996,,,Mongolia
Renewable energy,158,1997,,,Mongolia
Renewable energy,158,1998,,,Mongolia
Renewable energy,158,1999,,,Mongolia
Renewable energy,158,2000,,,Mongolia
Renewable energy,158,2001,,,Mongolia
Renewable energy,158,2002,,,Mongolia
Renewable energy,158,2003,,,Mongolia
Renewable energy,158,2004,,,Mongolia
Renewable energy,158,2005,,,Mongolia
Renewable energy,158,2006,,,Mongolia
Renewable energy,158,2007,,,Mongolia
Renewable energy,158,2008,,,Mongolia
Renewable energy,158,2009,,,Mongolia
Renewable energy,158,2010,,,Mongolia
Renewable energy,158,2011,,,Mongolia
Renewable energy,158,2012,,,Mongolia
Renewable energy,158,2013,,,Mongolia
Renewable energy,158,2014,,,Mongolia
Renewable energy,158,2015,,,Mongolia
Renewable energy,158,2016,,,Mongolia
Renewable energy,158,2017,,,Mongolia
Renewable energy,158,2018,,,Mongolia
Renewable energy,158,2019,,,Mongolia
Renewable energy,161,1965,0,0,Morocco
Renewable energy,161,1966,0,0,Morocco
Renewable energy,161,1967,0,0,Morocco
Renewable energy,161,1968,0,0,Morocco
Renewable energy,161,1969,0,0,Morocco
Renewable energy,161,1970,0,0,Morocco
Renewable energy,161,1971,0,0,Morocco
Renewable energy,161,1972,0,0,Morocco
Renewable energy,161,1973,0,0,Morocco
Renewable energy,161,1974,0,0,Morocco
Renewable energy,161,1975,0,0,Morocco
Renewable energy,161,1976,0,0,Morocco
Renewable energy,161,1977,0,0,Morocco
Renewable energy,161,1978,0,0,Morocco
Renewable energy,161,1979,0,0,Morocco
Renewable energy,161,1980,0,0,Morocco
Renewable energy,161,1981,0,0,Morocco
Renewable energy,161,1982,0,0,Morocco
Renewable energy,161,1983,0,0,Morocco
Renewable energy,161,1984,0,0,Morocco
Renewable energy,161,1985,0,0,Morocco
Renewable energy,161,1986,0,0,Morocco
Renewable energy,161,1987,0,0,Morocco
Renewable energy,161,1988,0,0,Morocco
Renewable energy,161,1989,0,0,Morocco
Renewable energy,161,1990,0,0,Morocco
Renewable energy,161,1991,0,0,Morocco
Renewable energy,161,1992,0,0,Morocco
Renewable energy,161,1993,0,0,Morocco
Renewable energy,161,1994,0,0,Morocco
Renewable energy,161,1995,0,0,Morocco
Renewable energy,161,1996,0,0,Morocco
Renewable energy,161,1997,0,0,Morocco
Renewable energy,161,1998,0,0,Morocco
Renewable energy,161,1999,0,0,Morocco
Renewable energy,161,2000,0.00064,0.00064,Morocco
Renewable energy,161,2001,0.002044636,0.002044636,Morocco
Renewable energy,161,2002,0.001914978,0.001914978,Morocco
Renewable energy,161,2003,0.001989991,0.001989991,Morocco
Renewable energy,161,2004,0.001939309,0.001939309,Morocco
Renewable energy,161,2005,0.001998693,0.001998693,Morocco
Renewable energy,161,2006,0.00176384,0.00176384,Morocco
Renewable energy,161,2007,0.002667947,0.002667947,Morocco
Renewable energy,161,2008,0.002834786,0.002834786,Morocco
Renewable energy,161,2009,0.003694676,0.003694676,Morocco
Renewable energy,161,2010,0.006184776,0.006184776,Morocco
Renewable energy,161,2011,0.006458662,0.006458662,Morocco
Renewable energy,161,2012,0.006751485,0.006751485,Morocco
Renewable energy,161,2013,0.011198503,0.011198503,Morocco
Renewable energy,161,2014,0.017626159,0.017626159,Morocco
Renewable energy,161,2015,0.022996446,0.022996446,Morocco
Renewable energy,161,2016,0.03079555,0.03079555,Morocco
Renewable energy,161,2017,0.0310518,0.0310518,Morocco
Renewable energy,161,2018,0.042865929,0.042865929,Morocco
Renewable energy,161,2019,0.055988115,0.055988115,Morocco
Renewable energy,162,1995,,,Mozambique
Renewable energy,162,1996,,,Mozambique
Renewable energy,162,1997,,,Mozambique
Renewable energy,162,1998,,,Mozambique
Renewable energy,162,1999,,,Mozambique
Renewable energy,162,2000,,,Mozambique
Renewable energy,162,2001,,,Mozambique
Renewable energy,162,2002,,,Mozambique
Renewable energy,162,2003,,,Mozambique
Renewable energy,162,2004,,,Mozambique
Renewable energy,162,2005,,,Mozambique
Renewable energy,162,2006,,,Mozambique
Renewable energy,162,2007,,,Mozambique
Renewable energy,162,2008,,,Mozambique
Renewable energy,162,2009,,,Mozambique
Renewable energy,162,2010,,,Mozambique
Renewable energy,162,2011,,,Mozambique
Renewable energy,162,2012,,,Mozambique
Renewable energy,162,2013,,,Mozambique
Renewable energy,162,2014,,,Mozambique
Renewable energy,162,2015,,,Mozambique
Renewable energy,162,2016,,,Mozambique
Renewable energy,162,2017,,,Mozambique
Renewable energy,162,2018,,,Mozambique
Renewable energy,162,2019,,,Mozambique
Renewable energy,33,1970,,,Myanmar
Renewable energy,33,1971,,,Myanmar
Renewable energy,33,1972,,,Myanmar
Renewable energy,33,1973,,,Myanmar
Renewable energy,33,1974,,,Myanmar
Renewable energy,33,1975,,,Myanmar
Renewable energy,33,1976,,,Myanmar
Renewable energy,33,1977,,,Myanmar
Renewable energy,33,1978,,,Myanmar
Renewable energy,33,1979,,,Myanmar
Renewable energy,33,1980,,,Myanmar
Renewable energy,33,1981,,,Myanmar
Renewable energy,33,1982,,,Myanmar
Renewable energy,33,1983,,,Myanmar
Renewable energy,33,1984,,,Myanmar
Renewable energy,33,1985,,,Myanmar
Renewable energy,33,1986,,,Myanmar
Renewable energy,33,1987,,,Myanmar
Renewable energy,33,1988,,,Myanmar
Renewable energy,33,1989,,,Myanmar
Renewable energy,33,1990,,,Myanmar
Renewable energy,33,1991,,,Myanmar
Renewable energy,33,1992,,,Myanmar
Renewable energy,33,1993,,,Myanmar
Renewable energy,33,1994,,,Myanmar
Renewable energy,33,1995,,,Myanmar
Renewable energy,33,1996,,,Myanmar
Renewable energy,33,1997,,,Myanmar
Renewable energy,33,1998,,,Myanmar
Renewable energy,33,1999,,,Myanmar
Renewable energy,33,2000,,,Myanmar
Renewable energy,33,2001,,,Myanmar
Renewable energy,33,2002,,,Myanmar
Renewable energy,33,2003,,,Myanmar
Renewable energy,33,2004,,,Myanmar
Renewable energy,33,2005,,,Myanmar
Renewable energy,33,2006,,,Myanmar
Renewable energy,33,2007,,,Myanmar
Renewable energy,33,2008,,,Myanmar
Renewable energy,33,2009,,,Myanmar
Renewable energy,33,2010,,,Myanmar
Renewable energy,33,2011,,,Myanmar
Renewable energy,33,2012,,,Myanmar
Renewable energy,33,2013,,,Myanmar
Renewable energy,33,2014,,,Myanmar
Renewable energy,33,2015,,,Myanmar
Renewable energy,33,2016,,,Myanmar
Renewable energy,33,2017,,,Myanmar
Renewable energy,33,2018,,,Myanmar
Renewable energy,33,2019,,,Myanmar
Renewable energy,166,1965,0,0,Netherlands
Renewable energy,166,1966,0,0,Netherlands
Renewable energy,166,1967,0,0,Netherlands
Renewable energy,166,1968,0,0,Netherlands
Renewable energy,166,1969,0,0,Netherlands
Renewable energy,166,1970,0,0,Netherlands
Renewable energy,166,1971,0,0,Netherlands
Renewable energy,166,1972,0,0,Netherlands
Renewable energy,166,1973,0,0,Netherlands
Renewable energy,166,1974,0,0,Netherlands
Renewable energy,166,1975,0.00803,0.00803,Netherlands
Renewable energy,166,1976,0.00872,0.00872,Netherlands
Renewable energy,166,1977,0.00867,0.00867,Netherlands
Renewable energy,166,1978,0.01211,0.01211,Netherlands
Renewable energy,166,1979,0.01106,0.01106,Netherlands
Renewable energy,166,1980,0.01024,0.01024,Netherlands
Renewable energy,166,1981,0.01085,0.01085,Netherlands
Renewable energy,166,1982,0.00265,0.00265,Netherlands
Renewable energy,166,1983,0.00231,0.00231,Netherlands
Renewable energy,166,1984,0.00017,0.00017,Netherlands
Renewable energy,166,1985,0.00441,0.00441,Netherlands
Renewable energy,166,1986,0.00554,0.00554,Netherlands
Renewable energy,166,1987,0.00704,0.00704,Netherlands
Renewable energy,166,1988,0.00851,0.00851,Netherlands
Renewable energy,166,1989,0.00923,0.00923,Netherlands
Renewable energy,166,1990,0.00726,0.00726,Netherlands
Renewable energy,166,1991,0.00838,0.00838,Netherlands
Renewable energy,166,1992,0.009,0.009,Netherlands
Renewable energy,166,1993,0.01038,0.01038,Netherlands
Renewable energy,166,1994,0.0117701,0.0117701,Netherlands
Renewable energy,166,1995,0.01335,0.01335,Netherlands
Renewable energy,166,1996,0.01755,0.01755,Netherlands
Renewable energy,166,1997,0.0194,0.0194,Netherlands
Renewable energy,166,1998,0.02233781,0.02233781,Netherlands
Renewable energy,166,1999,0.02438608,0.02438608,Netherlands
Renewable energy,166,2000,0.02849904,0.02849904,Netherlands
Renewable energy,166,2001,0.031753401,0.031753401,Netherlands
Renewable energy,166,2002,0.038198592,0.038198592,Netherlands
Renewable energy,166,2003,0.038213457,0.038213457,Netherlands
Renewable energy,166,2004,0.050919238,0.050919238,Netherlands
Renewable energy,166,2005,0.071444396,0.071444396,Netherlands
Renewable energy,166,2006,0.07662724,0.07834465,Netherlands
Renewable energy,166,2007,0.07170913,0.085582713,Netherlands
Renewable energy,166,2008,0.089140223,0.101264104,Netherlands
Renewable energy,166,2009,0.101421783,0.117291687,Netherlands
Renewable energy,166,2010,0.104289268,0.114134671,Netherlands
Renewable energy,166,2011,0.114601422,0.128353701,Netherlands
Renewable energy,166,2012,0.115345189,0.129613119,Netherlands
Renewable energy,166,2013,0.111496888,0.125127086,Netherlands
Renewable energy,166,2014,0.106232188,0.122186908,Netherlands
Renewable energy,166,2015,0.123869729,0.137569691,Netherlands
Renewable energy,166,2016,0.132489508,0.143479579,Netherlands
Renewable energy,166,2017,0.156352464,0.173449964,Netherlands
Renewable energy,166,2018,0.168317608,0.194521608,Netherlands
Renewable energy,166,2019,0.198616482,0.22896456,Netherlands
Renewable energy,167,1965,,,Netherlands Antilles
Renewable energy,167,1966,,,Netherlands Antilles
Renewable energy,167,1967,,,Netherlands Antilles
Renewable energy,167,1968,,,Netherlands Antilles
Renewable energy,167,1969,,,Netherlands Antilles
Renewable energy,167,1970,,,Netherlands Antilles
Renewable energy,167,1971,,,Netherlands Antilles
Renewable energy,167,1972,,,Netherlands Antilles
Renewable energy,167,1973,,,Netherlands Antilles
Renewable energy,167,1974,,,Netherlands Antilles
Renewable energy,167,1975,,,Netherlands Antilles
Renewable energy,167,1976,,,Netherlands Antilles
Renewable energy,167,1977,,,Netherlands Antilles
Renewable energy,167,1978,,,Netherlands Antilles
Renewable energy,167,1979,,,Netherlands Antilles
Renewable energy,167,1980,,,Netherlands Antilles
Renewable energy,167,1981,,,Netherlands Antilles
Renewable energy,167,1982,,,Netherlands Antilles
Renewable energy,167,1983,,,Netherlands Antilles
Renewable energy,167,1984,,,Netherlands Antilles
Renewable energy,167,1985,,,Netherlands Antilles
Renewable energy,167,1986,,,Netherlands Antilles
Renewable energy,167,1987,,,Netherlands Antilles
Renewable energy,167,1988,,,Netherlands Antilles
Renewable energy,167,1989,,,Netherlands Antilles
Renewable energy,167,1990,,,Netherlands Antilles
Renewable energy,167,1991,,,Netherlands Antilles
Renewable energy,167,1992,,,Netherlands Antilles
Renewable energy,167,1993,,,Netherlands Antilles
Renewable energy,167,1994,,,Netherlands Antilles
Renewable energy,167,1995,,,Netherlands Antilles
Renewable energy,167,1996,,,Netherlands Antilles
Renewable energy,167,1997,,,Netherlands Antilles
Renewable energy,167,1998,,,Netherlands Antilles
Renewable energy,167,1999,,,Netherlands Antilles
Renewable energy,167,2000,,,Netherlands Antilles
Renewable energy,167,2001,,,Netherlands Antilles
Renewable energy,167,2002,,,Netherlands Antilles
Renewable energy,167,2003,,,Netherlands Antilles
Renewable energy,167,2004,,,Netherlands Antilles
Renewable energy,167,2005,,,Netherlands Antilles
Renewable energy,167,2006,,,Netherlands Antilles
Renewable energy,167,2007,,,Netherlands Antilles
Renewable energy,167,2008,,,Netherlands Antilles
Renewable energy,167,2009,,,Netherlands Antilles
Renewable energy,167,2010,,,Netherlands Antilles
Renewable energy,167,2011,,,Netherlands Antilles
Renewable energy,167,2012,,,Netherlands Antilles
Renewable energy,167,2013,,,Netherlands Antilles
Renewable energy,167,2014,,,Netherlands Antilles
Renewable energy,167,2015,,,Netherlands Antilles
Renewable energy,167,2016,,,Netherlands Antilles
Renewable energy,167,2017,,,Netherlands Antilles
Renewable energy,167,2018,,,Netherlands Antilles
Renewable energy,167,2019,,,Netherlands Antilles
Renewable energy,169,1995,,,New Caledonia
Renewable energy,169,1996,,,New Caledonia
Renewable energy,169,1997,,,New Caledonia
Renewable energy,169,1998,,,New Caledonia
Renewable energy,169,1999,,,New Caledonia
Renewable energy,169,2000,,,New Caledonia
Renewable energy,169,2001,,,New Caledonia
Renewable energy,169,2002,,,New Caledonia
Renewable energy,169,2003,,,New Caledonia
Renewable energy,169,2004,,,New Caledonia
Renewable energy,169,2005,,,New Caledonia
Renewable energy,169,2006,,,New Caledonia
Renewable energy,169,2007,,,New Caledonia
Renewable energy,169,2008,,,New Caledonia
Renewable energy,169,2009,,,New Caledonia
Renewable energy,169,2010,,,New Caledonia
Renewable energy,169,2011,,,New Caledonia
Renewable energy,169,2012,,,New Caledonia
Renewable energy,169,2013,,,New Caledonia
Renewable energy,169,2014,,,New Caledonia
Renewable energy,169,2015,,,New Caledonia
Renewable energy,169,2016,,,New Caledonia
Renewable energy,169,2017,,,New Caledonia
Renewable energy,169,2018,,,New Caledonia
Renewable energy,169,2019,,,New Caledonia
Renewable energy,174,1965,0.01348,0.01348,New Zealand
Renewable energy,174,1966,0.01359,0.01359,New Zealand
Renewable energy,174,1967,0.01134,0.01134,New Zealand
Renewable energy,174,1968,0.01295,0.01295,New Zealand
Renewable energy,174,1969,0.01327,0.01327,New Zealand
Renewable energy,174,1970,0.01273,0.01273,New Zealand
Renewable energy,174,1971,0.01256,0.01256,New Zealand
Renewable energy,174,1972,0.01257,0.01257,New Zealand
Renewable energy,174,1973,0.01243,0.01243,New Zealand
Renewable energy,174,1974,0.017597221,0.017597221,New Zealand
Renewable energy,174,1975,0.017868274,0.017868274,New Zealand
Renewable energy,174,1976,0.017355116,0.017355116,New Zealand
Renewable energy,174,1977,0.016586695,0.016586695,New Zealand
Renewable energy,174,1978,0.016818274,0.016818274,New Zealand
Renewable energy,174,1979,0.015582484,0.015582484,New Zealand
Renewable energy,174,1980,0.016521432,0.016521432,New Zealand
Renewable energy,174,1981,0.016192484,0.016192484,New Zealand
Renewable energy,174,1982,0.016489853,0.016489853,New Zealand
Renewable energy,174,1983,0.016670484,0.016670484,New Zealand
Renewable energy,174,1984,0.018190958,0.018190958,New Zealand
Renewable energy,174,1985,0.016908726,0.016908726,New Zealand
Renewable energy,174,1986,0.017636989,0.017636989,New Zealand
Renewable energy,174,1987,0.017585647,0.017585647,New Zealand
Renewable energy,174,1988,0.017679474,0.017679474,New Zealand
Renewable energy,174,1989,0.022609158,0.022609158,New Zealand
Renewable energy,174,1990,0.026085368,0.026085368,New Zealand
Renewable energy,174,1991,0.027851684,0.027851684,New Zealand
Renewable energy,174,1992,0.027617962,0.027617962,New Zealand
Renewable energy,174,1993,0.028841964,0.028841964,New Zealand
Renewable energy,174,1994,0.027376417,0.027376417,New Zealand
Renewable energy,174,1995,0.026826401,0.026826401,New Zealand
Renewable energy,174,1996,0.026338233,0.026338233,New Zealand
Renewable energy,174,1997,0.027309778,0.027309778,New Zealand
Renewable energy,174,1998,0.031075269,0.031075269,New Zealand
Renewable energy,174,1999,0.033480582,0.033480582,New Zealand
Renewable energy,174,2000,0.035995828,0.035995828,New Zealand
Renewable energy,174,2001,0.034215825,0.034215825,New Zealand
Renewable energy,174,2002,0.0328837,0.0328837,New Zealand
Renewable energy,174,2003,0.031930376,0.031930376,New Zealand
Renewable energy,174,2004,0.034844682,0.034844682,New Zealand
Renewable energy,174,2005,0.041088435,0.041088435,New Zealand
Renewable energy,174,2006,0.043408956,0.043408956,New Zealand
Renewable energy,174,2007,0.047963999,0.047998704,New Zealand
Renewable energy,174,2008,0.055038306,0.055129483,New Zealand
Renewable energy,174,2009,0.065155575,0.065275205,New Zealand
Renewable energy,174,2010,0.075645697,0.07579404,New Zealand
Renewable energy,174,2011,0.080564182,0.080805348,New Zealand
Renewable energy,174,2012,0.081951132,0.082184601,New Zealand
Renewable energy,174,2013,0.083106975,0.083248475,New Zealand
Renewable energy,174,2014,0.092335451,0.092483961,New Zealand
Renewable energy,174,2015,0.098583292,0.098696492,New Zealand
Renewable energy,174,2016,0.098007117,0.098120317,New Zealand
Renewable energy,174,2017,0.095460786,0.095573986,New Zealand
Renewable energy,174,2018,0.094126137,0.09424146,New Zealand
Renewable energy,174,2019,0.096353551,0.096467644,New Zealand
Renewable energy,177,1965,,,Nigeria
Renewable energy,177,1966,,,Nigeria
Renewable energy,177,1967,,,Nigeria
Renewable energy,177,1968,,,Nigeria
Renewable energy,177,1969,,,Nigeria
Renewable energy,177,1970,,,Nigeria
Renewable energy,177,1971,,,Nigeria
Renewable energy,177,1972,,,Nigeria
Renewable energy,177,1973,,,Nigeria
Renewable energy,177,1974,,,Nigeria
Renewable energy,177,1975,,,Nigeria
Renewable energy,177,1976,,,Nigeria
Renewable energy,177,1977,,,Nigeria
Renewable energy,177,1978,,,Nigeria
Renewable energy,177,1979,,,Nigeria
Renewable energy,177,1980,,,Nigeria
Renewable energy,177,1981,,,Nigeria
Renewable energy,177,1982,,,Nigeria
Renewable energy,177,1983,,,Nigeria
Renewable energy,177,1984,,,Nigeria
Renewable energy,177,1985,,,Nigeria
Renewable energy,177,1986,,,Nigeria
Renewable energy,177,1987,,,Nigeria
Renewable energy,177,1988,,,Nigeria
Renewable energy,177,1989,,,Nigeria
Renewable energy,177,1990,,,Nigeria
Renewable energy,177,1991,,,Nigeria
Renewable energy,177,1992,,,Nigeria
Renewable energy,177,1993,,,Nigeria
Renewable energy,177,1994,,,Nigeria
Renewable energy,177,1995,,,Nigeria
Renewable energy,177,1996,,,Nigeria
Renewable energy,177,1997,,,Nigeria
Renewable energy,177,1998,,,Nigeria
Renewable energy,177,1999,,,Nigeria
Renewable energy,177,2000,,,Nigeria
Renewable energy,177,2001,,,Nigeria
Renewable energy,177,2002,,,Nigeria
Renewable energy,177,2003,,,Nigeria
Renewable energy,177,2004,,,Nigeria
Renewable energy,177,2005,,,Nigeria
Renewable energy,177,2006,,,Nigeria
Renewable energy,177,2007,,,Nigeria
Renewable energy,177,2008,,,Nigeria
Renewable energy,177,2009,,,Nigeria
Renewable energy,177,2010,,,Nigeria
Renewable energy,177,2011,,,Nigeria
Renewable energy,177,2012,,,Nigeria
Renewable energy,177,2013,,,Nigeria
Renewable energy,177,2014,,,Nigeria
Renewable energy,177,2015,,,Nigeria
Renewable energy,177,2016,,,Nigeria
Renewable energy,177,2017,,,Nigeria
Renewable energy,177,2018,,,Nigeria
Renewable energy,177,2019,,,Nigeria
Renewable energy,180,1965,,,North Macedonia
Renewable energy,180,1966,,,North Macedonia
Renewable energy,180,1967,,,North Macedonia
Renewable energy,180,1968,,,North Macedonia
Renewable energy,180,1969,,,North Macedonia
Renewable energy,180,1970,,,North Macedonia
Renewable energy,180,1971,,,North Macedonia
Renewable energy,180,1972,,,North Macedonia
Renewable energy,180,1973,,,North Macedonia
Renewable energy,180,1974,,,North Macedonia
Renewable energy,180,1975,,,North Macedonia
Renewable energy,180,1976,,,North Macedonia
Renewable energy,180,1977,,,North Macedonia
Renewable energy,180,1978,,,North Macedonia
Renewable energy,180,1979,,,North Macedonia
Renewable energy,180,1980,,,North Macedonia
Renewable energy,180,1981,,,North Macedonia
Renewable energy,180,1982,,,North Macedonia
Renewable energy,180,1983,,,North Macedonia
Renewable energy,180,1984,,,North Macedonia
Renewable energy,180,1985,,,North Macedonia
Renewable energy,180,1986,,,North Macedonia
Renewable energy,180,1987,,,North Macedonia
Renewable energy,180,1988,,,North Macedonia
Renewable energy,180,1989,,,North Macedonia
Renewable energy,180,1990,0,0,North Macedonia
Renewable energy,180,1991,0,0,North Macedonia
Renewable energy,180,1992,0,0,North Macedonia
Renewable energy,180,1993,0,0,North Macedonia
Renewable energy,180,1994,0,0,North Macedonia
Renewable energy,180,1995,0,0,North Macedonia
